"customer_id","customer_name","segment","region","city","state","postal_code"
"SC-20020","Sam Craven","Consumer","East","Philadelphia","Pennsylvania","19140"
"HP-14815","Harold Pawlan","Home Office","East","Concord","New Hampshire","3301"
"SM-20905","Susan MacKendrick","Consumer","East","Newark","Ohio","43055"
"CG-12040","Catherine Glotzbach","Home Office","West","Los Angeles","California","90045"
"DK-12835","Damala Kotsonis","Corporate","Central","Fremont","Nebraska","68025"
"RS-19870","Roy Skaria","Home Office","East","Philadelphia","Pennsylvania","19120"
"HD-14785","Harold Dahlen","Home Office","Central","Chicago","Illinois","60610"
"EB-13705","Ed Braxton","Corporate","Central","Mansfield","Texas","76063"
"JP-15520","Jeremy Pistek","Consumer","South","Jonesboro","Arkansas","72401"
"EG-13900","Emily Grady","Consumer","South","Chesapeake","Virginia","23320"
"HG-14965","Henry Goldwyn","Corporate","East","Lancaster","Ohio","43130"
"BF-11080","Bart Folk","Consumer","East","New York City","New York","10024"
"MZ-17515","Mary Zewe","Corporate","West","Seattle","Washington","98115"
"EP-13915","Emily Phan","Consumer","West","Los Angeles","California","90032"
"CM-12715","Craig Molinari","Corporate","West","Seattle","Washington","98103"
"FO-14305","Frank Olsen","Consumer","West","Glendale","Arizona","85301"
"ME-17320","Maria Etezadi","Home Office","West","Santa Barbara","California","93101"
"KH-16690","Kristen Hastings","Corporate","West","Riverside","California","92503"
"AH-10465","Amy Hunt","Consumer","South","Decatur","Alabama","35601"
"GM-14500","Gene McClure","Consumer","West","Bakersfield","California","93309"
"FW-14395","Fred Wasserman","Corporate","West","Los Angeles","California","90032"
"TA-21385","Tom Ashbrook","Home Office","East","New York City","New York","10035"
"SC-20695","Steve Chapman","Corporate","East","Springfield","Ohio","45503"
"HK-14890","Heather Kirkland","Corporate","Central","Detroit","Michigan","48234"
"BT-11485","Brad Thomas","Home Office","East","Philadelphia","Pennsylvania","19140"
"MD-17350","Maribeth Dona","Consumer","East","Philadelphia","Pennsylvania","19143"
"LD-17005","Lisa DeCherney","Consumer","West","San Francisco","California","94122"
"DB-13270","Deborah Brumfield","Home Office","East","Philadelphia","Pennsylvania","19134"
"DK-13375","Dennis Kane","Consumer","East","Lancaster","Pennsylvania","17602"
"TB-21250","Tim Brockman","Consumer","Central","Bloomington","Illinois","61701"
"KM-16720","Kunst Miller","Consumer","East","Lowell","Massachusetts","1852"
"BH-11710","Brosina Hoffman","Consumer","Central","Chicago","Illinois","60653"
"EM-13810","Eleni McCrary","Corporate","East","Dover","New Hampshire","3820"
"EP-13915","Emily Phan","Consumer","Central","Chicago","Illinois","60610"
"NZ-18565","Nick Zandusky","Home Office","West","Seattle","Washington","98115"
"KM-16375","Katherine Murray","Home Office","South","Springdale","Arkansas","72762"
"LW-17215","Luke Weiss","Consumer","Central","Grand Rapids","Michigan","49505"
"TC-21535","Tracy Collins","Home Office","West","San Francisco","California","94122"
"FM-14215","Filia McAdams","Corporate","East","Philadelphia","Pennsylvania","19143"
"ME-17725","Max Engle","Consumer","South","Louisville","Kentucky","40214"
"BG-11035","Barry Gonzalez","Consumer","South","Hampton","Virginia","23666"
"CS-12490","Cindy Schnelling","Corporate","East","Toledo","Ohio","43615"
